id_autor,nome,nacionalidade
4913,Heloisa Rios,Polônia
4914,Nicole Costela,Akrotiri
4915,Pedro Miguel Cavalcanti,Camboja
4916,Larissa da Mota,Andorra
4917,Sr. Bruno Vieira,Rússia
4918,Theo Fernandes,Islândia
4919,Luiz Fernando Rios,Israel
4920,Júlia Ramos,Argélia
4921,Leandro Fogaça,Pitcairn
4922,Benjamin Campos,Egito
4923,Mariane Camargo,França
4924,Srta. Raquel da Mata,Portugal
4925,Sr. Guilherme Barbosa,Chile
4926,Srta. Julia Farias,Ilhas Caiman
4927,Liam da Cunha,Afeganistão
4928,Luana Caldeira,Dhekelia
4929,Otávio Aragão,Emirados Árabes Unidos
4930,Rafaela Cavalcante,Lituânia
4931,Bruna Câmara,Croácia
4932,Luiz Miguel Cavalcante,China
4933,Rhavi Cunha,Chade
4934,Sofia Sales,Zâmbia
4935,Sophie Andrade,Ilhas Heard e McDonald
4936,Aylla Nascimento,Polinésia Francesa
4937,Thales Marques,Mônaco
4938,Gustavo Fogaça,Nova Zelândia
4939,Antony Leão,China
4940,Dr. Luiz Gustavo Cavalcanti,Usbequistão
4941,Rafael Borges,Bélgica
4942,Luna Macedo,Granada
4943,Anna Liz Cardoso,Bahamas
4944,Brenda da Costa,Clipperton Island
4945,Gabriel da Rosa,Indonésia
4946,Heloisa Sampaio,Egito
4947,Sra. Maria Isis Peixoto,Togo
4948,Felipe Cirino,Botsuana
4949,Beatriz Cavalcante,Suriname
4950,Apollo Nogueira,Akrotiri
4951,Josué da Luz,Tajiquistão
4952,Luiz Miguel Novaes,Sara Ocidental
4953,Dra. Sophie Fogaça,Pitcairn
4954,Gabrielly Freitas,Bolívia
4955,Josué Novais,Gabão
4956,Srta. Mariana Duarte,Fiji
4957,Lucas Viana,Laos
4958,Nicolas Carvalho,Gabão
4959,Luiz Gustavo da Costa,Espanha
4960,Matheus Brito,Alemanha
4961,Pedro Moreira,Brasil
4962,Dr. João Miguel Costa,Quênia
4963,Caleb Cavalcante,Suíça
4964,Leonardo Vargas,Butão
4965,Henry Gabriel Farias,Bahamas
4966,Mariah Barbosa,Sara Ocidental
4967,Renan da Cruz,Ucrânia
4968,Allana da Cruz,Reino Unido
4969,Mariah da Cruz,Seicheles
4970,Bento da Cunha,Ilhas Falkland
4971,Felipe Borges,Malávi
4972,Ana Julia Araújo,Samoa
4973,Henry Gabriel Freitas,Geórgia do Sul e Sandwich do Sul
4974,Ana Liz Rodrigues,Kuwait
4975,Sr. Renan Moraes,Trindade e Tobago
4976,João Miguel Silveira,Sudão
4977,Sr. Juan Cassiano,Gana
4978,Otávio Monteiro,Congo-Brazzaville
4979,Caleb Cavalcanti,Ucrânia
4980,Sra. Marcela Freitas,Camboja
4981,Rael Pereira,Ilhas Cook
4982,Theodoro Moraes,Nauru
4983,Ana Luiza Caldeira,Ilha Wake
4984,Sabrina Sá,Coreia do Sul
4985,Olivia Pereira,Costa Rica
4986,Francisco Borges,Ilha do Natal
4987,André Cirino,México
4988,Srta. Lavínia Farias,São Pedro e Miquelon
4989,Ana Vitória Andrade,Somália
4990,Sra. Bárbara Fernandes,África do Sul
4991,Dra. Marina Macedo,Filipinas
4992,João Guilherme Ferreira,Letônia
4993,Maria Laura Campos,Nova Zelândia
4994,Ravi Lucca Fonseca,Países Baixos
4995,Matteo Nascimento,Arábia Saudita
4996,Anthony Gabriel Marques,Congo-Kinshasa
4997,Antônio Rios,Grécia
4998,Arthur Gabriel Pereira,Jersey
4999,Léo Cunha,Monserrate
5000,Danilo da Paz,Rússia
